ANO,MES,CNES,LEITOS_EXISTENTES,LEITOS_SUS,UTI_TOTAL_EXIST,UTI_TOTAL_SUS,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS
2020,08,5717515,620,504,85,58,40,29,25,11,20,18,0,0,0,0
2020,08,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2020,08,6243495,123,12,40,10,40,10,0,0,0,0,0,0,0,0
2020,08,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,08,6876617,208,190,38,30,0,0,38,30,0,0,0,0,0,0
2020,08,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,08,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,08,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,7978642,179,19,15,15,15,15,0,0,0,0,0,0,0,0
2020,08,7981457,270,0,250,0,185,0,35,0,30,0,0,0,0,0
2020,08,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2020,08,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,08,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,08,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,08,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,0010456,796,715,79,63,48,48,17,9,6,6,0,0,8,0
2020,09,0010464,381,338,24,16,10,10,0,0,0,0,14,6,0,0
2020,09,0010472,429,417,20,8,20,8,0,0,0,0,0,0,0,0
2020,09,0010480,460,430,18,14,10,6,0,0,8,8,0,0,0,0
2020,09,0010499,450,408,21,11,8,6,5,2,8,3,0,0,0,0
2020,09,0010502,254,212,18,6,8,6,0,0,10,0,0,0,0,0
2020,09,0010510,223,202,29,8,19,4,0,0,10,4,0,0,0,0
2020,09,0010529,152,144,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,0010537,251,231,54,50,8,4,16,16,30,30,0,0,0,0
2020,09,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2020,09,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2020,09,0174971,193,173,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2020,09,0252492,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,2645157,249,232,10,9,10,9,0,0,0,0,0,0,0,0
2020,09,2649497,222,23,84,9,55,9,5,0,14,0,0,0,10,0
2020,09,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,2672197,143,143,20,20,20,20,0,0,0,0,0,0,0,0
2020,09,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,09,2814897,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2020,09,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2020,09,3013162,172,23,44,20,44,20,0,0,0,0,0,0,0,0
2020,09,3018520,198,14,34,5,20,5,4,0,10,0,0,0,0,0
2020,09,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2020,09,3019616,172,3,30,0,30,0,0,0,0,0,0,0,0,0
2020,09,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,09,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2020,09,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2020,09,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2020,09,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,5717515,620,494,85,58,40,29,25,11,20,18,0,0,0,0
2020,09,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2020,09,6243495,123,12,40,10,40,10,0,0,0,0,0,0,0,0
2020,09,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,09,6876617,208,190,38,30,0,0,38,30,0,0,0,0,0,0
2020,09,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,09,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,09,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,7978642,174,19,20,15,20,15,0,0,0,0,0,0,0,0
2020,09,7981457,270,0,250,0,185,0,35,0,30,0,0,0,0,0
2020,09,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2020,09,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,09,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,09,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,09,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,09,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,0010456,796,715,79,63,48,48,17,9,6,6,0,0,8,0
2020,10,0010464,381,338,24,16,10,10,0,0,0,0,14,6,0,0
2020,10,0010472,429,412,20,8,20,8,0,0,0,0,0,0,0,0
2020,10,0010480,460,430,18,14,10,6,0,0,8,8,0,0,0,0
2020,10,0010499,450,395,21,11,8,6,5,2,8,3,0,0,0,0
2020,10,0010502,254,208,18,6,8,6,0,0,10,0,0,0,0,0
2020,10,0010510,223,202,29,8,19,4,0,0,10,4,0,0,0,0
2020,10,0010529,152,144,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,0010537,251,231,54,50,8,4,16,16,30,30,0,0,0,0
2020,10,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2020,10,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2020,10,0174971,193,173,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2020,10,0252492,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,2645157,249,227,10,9,10,9,0,0,0,0,0,0,0,0
2020,10,2649497,222,23,84,9,55,9,5,0,14,0,0,0,10,0
2020,10,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,2672197,143,143,20,20,20,20,0,0,0,0,0,0,0,0
2020,10,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,10,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2020,10,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2020,10,3013162,220,23,44,20,44,20,0,0,0,0,0,0,0,0
2020,10,3018520,198,14,34,5,20,5,4,0,10,0,0,0,0,0
2020,10,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2020,10,3019616,212,3,30,0,30,0,0,0,0,0,0,0,0,0
2020,10,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,10,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2020,10,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2020,10,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2020,10,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,5717515,590,554,85,58,40,29,25,11,20,18,0,0,0,0
2020,10,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2020,10,6243495,123,12,40,10,40,10,0,0,0,0,0,0,0,0
2020,10,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,10,6876617,208,190,38,30,0,0,38,30,0,0,0,0,0,0
2020,10,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,10,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,10,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,7978642,174,19,20,15,20,15,0,0,0,0,0,0,0,0
2020,10,7981457,270,0,250,0,185,0,35,0,30,0,0,0,0,0
2020,10,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2020,10,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,10,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,10,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,10,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2020,10,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,0010456,796,715,79,63,48,48,17,9,6,6,0,0,8,0
2020,11,0010464,381,342,24,16,10,10,0,0,0,0,14,6,0,0
2020,11,0010472,429,407,20,8,20,8,0,0,0,0,0,0,0,0
2020,11,0010480,533,495,18,14,10,6,0,0,8,8,0,0,0,0
2020,11,0010499,450,395,21,11,8,6,5,2,8,3,0,0,0,0
2020,11,0010502,250,208,18,6,8,6,0,0,10,0,0,0,0,0
2020,11,0010510,231,200,29,8,19,4,0,0,10,4,0,0,0,0
2020,11,0010529,152,144,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,0010537,251,231,54,50,8,4,16,16,30,30,0,0,0,0
2020,11,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2020,11,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2020,11,0174971,193,173,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2020,11,0252492,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,2645157,249,227,10,9,10,9,0,0,0,0,0,0,0,0
2020,11,2649497,222,23,84,9,55,9,5,0,14,0,0,0,10,0
2020,11,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,2672197,143,135,20,20,20,20,0,0,0,0,0,0,0,0
2020,11,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,11,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2020,11,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2020,11,3013162,220,23,44,20,44,20,0,0,0,0,0,0,0,0
2020,11,3018520,198,14,34,5,20,5,4,0,10,0,0,0,0,0
2020,11,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2020,11,3019616,212,3,30,0,30,0,0,0,0,0,0,0,0,0
2020,11,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,11,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2020,11,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2020,11,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2020,11,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,5717515,580,544,85,58,40,29,25,11,20,18,0,0,0,0
2020,11,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2020,11,6243495,123,12,40,10,40,10,0,0,0,0,0,0,0,0
2020,11,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,11,6876617,208,190,38,30,0,0,38,30,0,0,0,0,0,0
2020,11,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,11,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,11,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,7978642,174,19,20,15,20,15,0,0,0,0,0,0,0,0
2020,11,7981457,270,0,250,0,185,0,35,0,30,0,0,0,0,0
2020,11,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2020,11,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,11,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,11,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,11,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2020,11,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,0010456,796,769,79,71,48,48,17,9,6,6,0,0,8,8
2020,12,0010464,381,332,24,16,10,10,0,0,0,0,14,6,0,0
2020,12,0010472,429,407,20,8,20,8,0,0,0,0,0,0,0,0
2020,12,0010480,533,495,18,14,10,6,0,0,8,8,0,0,0,0
2020,12,0010499,450,395,21,11,8,6,5,2,8,3,0,0,0,0
2020,12,0010502,250,208,18,6,8,6,0,0,10,0,0,0,0,0
2020,12,0010510,231,190,29,8,19,4,0,0,10,4,0,0,0,0
2020,12,0010529,152,144,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,0010537,251,231,54,50,8,4,16,16,30,30,0,0,0,0
2020,12,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2020,12,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2020,12,0174971,193,173,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2020,12,0252492,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,2645157,249,227,10,9,10,9,0,0,0,0,0,0,0,0
2020,12,2649497,222,23,84,9,55,9,5,0,14,0,0,0,10,0
2020,12,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,2672197,143,135,20,20,20,20,0,0,0,0,0,0,0,0
2020,12,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,12,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2020,12,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2020,12,3013162,220,23,44,20,44,20,0,0,0,0,0,0,0,0
2020,12,3018520,198,14,34,10,20,5,4,0,10,5,0,0,0,0
2020,12,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2020,12,3019616,212,3,30,0,30,0,0,0,0,0,0,0,0,0
2020,12,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,12,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2020,12,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2020,12,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2020,12,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,5717515,580,544,85,58,40,29,25,11,20,18,0,0,0,0
2020,12,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,6243495,123,12,40,10,40,10,0,0,0,0,0,0,0,0
2020,12,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,12,6876617,208,190,38,30,0,0,38,30,0,0,0,0,0,0
2020,12,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,12,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,12,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,7978642,174,40,20,15,20,15,0,0,0,0,0,0,0,0
2020,12,7981457,270,0,250,0,185,0,35,0,30,0,0,0,0,0
2020,12,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2020,12,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,12,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,12,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,12,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2020,12,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,0010456,796,769,79,71,48,48,17,9,6,6,0,0,8,8
2021,01,0010464,381,322,24,16,10,10,0,0,0,0,14,6,0,0
2021,01,0010472,429,407,20,8,20,8,0,0,0,0,0,0,0,0
2021,01,0010480,553,495,18,14,10,6,0,0,8,8,0,0,0,0
2021,01,0010499,450,395,21,11,8,6,5,2,8,3,0,0,0,0
2021,01,0010502,258,216,18,6,8,6,0,0,10,0,0,0,0,0
2021,01,0010510,231,190,29,8,19,4,0,0,10,4,0,0,0,0
2021,01,0010529,152,144,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,0010537,251,231,54,50,8,4,16,16,30,30,0,0,0,0
2021,01,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2021,01,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2021,01,0174971,193,173,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2021,01,0252492,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,2645157,249,227,10,9,10,9,0,0,0,0,0,0,0,0
2021,01,2649497,222,28,84,14,55,9,5,0,14,5,0,0,10,0
2021,01,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,2672197,143,135,20,20,20,20,0,0,0,0,0,0,0,0
2021,01,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2021,01,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2021,01,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2021,01,3013162,220,23,44,20,44,20,0,0,0,0,0,0,0,0
2021,01,3018520,198,14,34,10,20,5,4,0,10,5,0,0,0,0
2021,01,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2021,01,3019616,212,3,30,0,30,0,0,0,0,0,0,0,0,0
2021,01,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2021,01,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2021,01,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2021,01,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2021,01,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,5717515,580,484,85,58,40,29,25,11,20,18,0,0,0,0
2021,01,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,5831628,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,6243495,123,12,40,10,40,10,0,0,0,0,0,0,0,0
2021,01,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2021,01,6876617,208,190,38,30,0,0,38,30,0,0,0,0,0,0
2021,01,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2021,01,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2021,01,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,7978642,174,40,20,15,20,15,0,0,0,0,0,0,0,0
2021,01,7981457,155,0,135,0,70,0,35,0,30,0,0,0,0,0
2021,01,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2021,01,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2021,01,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2021,01,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2021,01,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2021,01,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,0010456,796,769,79,71,48,48,17,9,6,6,0,0,8,8
2021,02,0010464,381,322,24,16,10,10,0,0,0,0,14,6,0,0
2021,02,0010472,441,407,20,8,20,8,0,0,0,0,0,0,0,0
2021,02,0010480,533,503,18,14,10,6,0,0,8,8,0,0,0,0
2021,02,0010499,450,395,21,11,8,6,5,2,8,3,0,0,0,0
2021,02,0010502,258,216,18,6,8,6,0,0,10,0,0,0,0,0
2021,02,0010510,231,190,29,8,19,4,0,0,10,4,0,0,0,0
2021,02,0010529,152,144,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,0010537,251,231,54,50,8,4,16,16,30,30,0,0,0,0
2021,02,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2021,02,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2021,02,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2021,02,0252492,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,2645157,249,227,10,9,10,9,0,0,0,0,0,0,0,0
2021,02,2649497,222,28,84,14,55,9,5,0,14,5,0,0,10,0
2021,02,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,2672197,146,131,20,20,20,20,0,0,0,0,0,0,0,0
2021,02,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2021,02,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2021,02,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2021,02,3013162,220,23,44,20,44,20,0,0,0,0,0,0,0,0
2021,02,3018520,198,14,34,10,20,5,4,0,10,5,0,0,0,0
2021,02,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2021,02,3019616,212,3,30,0,30,0,0,0,0,0,0,0,0,0
